"","state","city","certified","withdraw","cert_withdraw","reject","denied","invalidated","pending","total","rank"
"5186","MINNESOTA","BROOKLYN PARK",1181,10,46,0,16,0,0,1253,453
"5187","VIRGINIA","PORTSMOUTH",43,2,0,0,5,0,0,50,453
"5188","GEORGIA","CLARKSTON",18,2,0,0,2,0,0,22,452
"5189","GEORGIA","FULTON",14,6,2,0,0,0,0,22,452
"5190","GEORGIA","MILTON",22,0,0,0,0,0,0,22,452
"5191","MASSACHUSETTS","NANTUCKET",25,1,0,0,6,0,0,32,452
"5192","MINNESOTA","PLYMOUTH",1035,37,79,0,22,0,0,1173,452
"5193","VIRGINIA","SUFFOLK",38,4,4,0,3,0,0,49,452
"5194","MINNESOTA","MOUNDS VIEW",921,49,101,0,12,0,0,1083,451
"5195","VIRGINIA","FORT BELVOIR",32,1,5,0,2,0,0,40,451
"5196","MASSACHUSETTS","GREAT BARRINGTON",28,1,0,0,2,0,0,31,450.5
"5197","MASSACHUSETTS","WRENTHAM",27,1,2,0,1,0,0,31,450.5
"5198","GEORGIA","LOCUST GROVE",19,0,0,0,2,0,0,21,450
"5199","MINNESOTA","HOPKINS",826,17,49,0,15,0,0,907,450
"5200","OHIO","BLUFFTON",17,1,0,0,2,0,0,20,450
"5201","OHIO","PIQUA",18,1,1,0,0,0,0,20,450
"5202","OHIO","WADSWORTH",17,0,0,0,3,0,0,20,450
"5203","VIRGINIA","ALDIE",36,0,2,0,1,0,0,39,450
"5204","MASSACHUSETTS","SOUTH HADLEY",21,3,5,0,1,0,0,30,449
"5205","MINNESOTA","EDINA",738,18,72,0,19,0,0,847,449
"5206","VIRGINIA","BIG STONE GAP",29,2,2,0,4,0,0,37,448.5
"5207","VIRGINIA","ROSSLYN",31,2,4,0,0,0,0,37,448.5
"5208","MARYLAND","BALTIMORE",10308,432,1163,0,365,0,0,12268,448
"5209","MINNESOTA","FRIDLEY",631,63,74,0,12,0,0,780,448
"5210","MASSACHUSETTS","HANOVER",23,0,4,0,2,0,0,29,447.5
"5211","MASSACHUSETTS","SOUTH BOSTON",28,0,0,0,1,0,0,29,447.5
"5212","MARYLAND","ROCKVILLE",4963,168,388,0,241,0,0,5760,447
"5213","MINNESOTA","GOLDEN VALLEY",580,28,19,0,12,0,0,639,447
"5214","VIRGINIA","CHRISTIANSBURG",33,1,1,0,1,0,0,36,447
"5215","NORTH CAROLINA","ANGIER",10,0,0,0,3,0,0,13,446.5
"5216","NORTH CAROLINA","ANSONVILLE",11,0,0,0,2,0,0,13,446.5
"5217","NORTH CAROLINA","BEAUFORT",9,0,2,0,2,0,0,13,446.5
"5218","NORTH CAROLINA","HARRISBURG",11,2,0,0,0,0,0,13,446.5
"5219","NORTH CAROLINA","INDIAN TRAIL",13,0,0,0,0,0,0,13,446.5
"5220","NORTH CAROLINA","REIDSVILLE",10,0,2,0,1,0,0,13,446.5
"5221","NORTH CAROLINA","WHITE OAK",9,0,4,0,0,0,0,13,446.5
"5222","NORTH CAROLINA","ZEBULON",9,0,3,0,1,0,0,13,446.5
"5223","GEORGIA","CAMILLA",19,1,0,0,0,0,0,20,446
"5224","GEORGIA","DUBLIN",18,0,2,0,0,0,0,20,446
"5225","GEORGIA","FITZGERALD",18,0,0,0,2,0,0,20,446
"5226","GEORGIA","MONROE",17,2,0,0,1,0,0,20,446
"5227","GEORGIA","MONTEZUMA",20,0,0,0,0,0,0,20,446
"5228","GEORGIA","PEACHTREE CITY&NBSP;",19,0,0,0,1,0,0,20,446
"5229","GEORGIA","POWDER SPRINGS",16,2,0,0,2,0,0,20,446
"5230","MARYLAND","BETHESDA",4456,155,721,0,165,0,0,5497,446
"5231","MASSACHUSETTS","WAYLAND",21,0,1,0,4,0,0,26,446
"5232","MINNESOTA","SHOREVIEW",558,29,43,0,5,0,0,635,446
"5233","VIRGINIA","LEBANON",32,0,2,0,0,0,0,34,446
"5234","FLORIDA","CLEARWATER BEACH",7,0,0,0,0,0,0,7,445
"5235","FLORIDA","CUTLER BAY",7,0,0,0,0,0,0,7,445
"5236","FLORIDA","JACKSON",6,1,0,0,0,0,0,7,445
"5237","FLORIDA","NICEVILLE",4,0,0,0,3,0,0,7,445
"5238","FLORIDA","OSPREY",7,0,0,0,0,0,0,7,445
"5239","FLORIDA","PARRISH",7,0,0,0,0,0,0,7,445
"5240","FLORIDA","SAFETY HARBOR",6,0,0,0,1,0,0,7,445
"5241","FLORIDA","SHALIMAR",6,0,1,0,0,0,0,7,445
"5242","FLORIDA","SUMMERFIELD",6,0,0,0,1,0,0,7,445
"5243","MARYLAND","COLUMBIA",3551,95,245,0,106,0,0,3997,445
"5244","MINNESOTA","WOODBURY",332,16,32,0,10,0,0,390,445
"5245","OHIO","BOARDMAN",17,2,0,0,0,0,0,19,445
"5246","OHIO","GARFIELD HEIGHTS",18,0,1,0,0,0,0,19,445
"5247","OHIO","LANCASTER",13,0,2,0,4,0,0,19,445
"5248","OHIO","LEXINGTON",15,0,3,0,1,0,0,19,445
"5249","OHIO","NEWARK",14,0,1,0,4,0,0,19,445
"5250","OHIO","NORTHWOOD",17,0,1,0,1,0,0,19,445
"5251","OHIO","TALLMADGE",16,0,1,0,2,0,0,19,445
"5252","VIRGINIA","STAUNTON",25,3,3,0,2,0,0,33,445
"5253","MARYLAND","GAITHERSBURG",2691,90,158,0,115,0,0,3054,444
"5254","MASSACHUSETTS","AVON",24,0,0,0,1,0,0,25,444
"5255","MASSACHUSETTS","WAREHAM",23,1,0,0,1,0,0,25,444
"5256","MASSACHUSETTS","WEST BRIDGEWATER",23,0,1,0,1,0,0,25,444
"5257","MINNESOTA","ST PAUL",326,5,19,0,6,0,0,356,444
"5258","VIRGINIA","SOUTH HILL",31,0,0,0,1,0,0,32,444
"5259","MARYLAND","OWINGS MILLS",2181,54,121,0,37,0,0,2393,443
"5260","MINNESOTA","ST. LOUIS PARK",274,6,13,0,16,0,0,309,443
"5261","VIRGINIA","HAYMARKET",19,0,6,0,6,0,0,31,443
"5262","MARYLAND","SILVER SPRING",1490,67,170,0,123,0,0,1850,442
"5263","MINNESOTA","ARDEN HILLS",277,3,7,0,5,0,0,292,442
"5264","GEORGIA","ELLENWOOD",17,0,1,0,1,0,0,19,441
"5265","GEORGIA","UNION CITY",15,1,0,0,3,0,0,19,441
"5266","GEORGIA","VIDALIA",18,0,0,0,1,0,0,19,441
"5267","MARYLAND","GERMANTOWN",1404,33,87,0,39,0,0,1563,441
"5268","MASSACHUSETTS","CHARLTON",19,2,2,0,1,0,0,24,441
"5269","MASSACHUSETTS","NORTH ATTLEBORO",18,0,2,0,4,0,0,24,441
"5270","MASSACHUSETTS","WESTMINSTER",20,2,2,0,0,0,0,24,441
"5271","MINNESOTA","ROSEVILLE",254,7,17,0,12,0,0,290,441
"5272","VIRGINIA","BROADLANDS",23,3,2,0,1,0,0,29,441
"5273","VIRGINIA","DUMFRIES",24,0,0,0,5,0,0,29,441
"5274","VIRGINIA","EMPORIA",24,2,0,0,3,0,0,29,441
"5275","OHIO","RICHMOND HEIGHTS",18,0,0,0,0,0,0,18,440.5
"5276","OHIO","WEST SALEM",17,0,1,0,0,0,0,18,440.5
"5277","MARYLAND","COLLEGE PARK",1024,47,242,0,45,0,0,1358,440
"5278","MICHIGAN","#19820 DETROIT MI MSA",7,0,0,0,0,0,0,7,440
"5279","MICHIGAN","#47644 WARREN",7,0,0,0,0,0,0,7,440
"5280","MICHIGAN","CARLETON",7,0,0,0,0,0,0,7,440
"5281","MICHIGAN","CASSOPOLIS",7,0,0,0,0,0,0,7,440
"5282","MICHIGAN","DALLAS",6,0,1,0,0,0,0,7,440
"5283","MICHIGAN","HOMER",4,0,2,0,1,0,0,7,440
"5284","MICHIGAN","HOUSTON",6,1,0,0,0,0,0,7,440
"5285","MICHIGAN","HUNTINGTON WOODS",6,0,1,0,0,0,0,7,440
"5286","MICHIGAN","OTSEGO",6,0,0,0,1,0,0,7,440
"5287","MICHIGAN","PORTLAND",6,0,0,0,1,0,0,7,440
"5288","MICHIGAN","RICHMOND",3,1,1,0,2,0,0,7,440
"5289","MICHIGAN","ST. IGNACE",5,1,1,0,0,0,0,7,440
"5290","MICHIGAN","SWARTZ CREEK",6,0,0,0,1,0,0,7,440
"5291","MINNESOTA","DULUTH",197,8,14,0,14,0,0,233,440
"5292","MARYLAND","CHEVY CHASE",1039,35,58,0,32,0,0,1164,439
"5293","MINNESOTA","SHAKOPEE",203,3,9,0,4,0,0,219,439
"5294","VIRGINIA","MANASSAS PARK",25,0,0,0,3,0,0,28,439
"5295","NORTH CAROLINA","ADVANCE",12,0,0,0,0,0,0,12,438.5
"5296","NORTH CAROLINA","GRIMESLAND",12,0,0,0,0,0,0,12,438.5
"5297","NORTH CAROLINA","HIGHLANDS",12,0,0,0,0,0,0,12,438.5
"5298","NORTH CAROLINA","NEW HILL",11,0,1,0,0,0,0,12,438.5
"5299","NORTH CAROLINA","RTP(RESEARCH TRIANGL",12,0,0,0,0,0,0,12,438.5
"5300","NORTH CAROLINA","WALLBURG",11,1,0,0,0,0,0,12,438.5
"5301","NORTH CAROLINA","WHISPERING PINES",9,0,0,0,3,0,0,12,438.5
"5302","NORTH CAROLINA","WHITEVILLE",12,0,0,0,0,0,0,12,438.5
"5303","GEORGIA","CORNELIA",17,0,1,0,0,0,0,18,438
"5304","GEORGIA","MABLETON",18,0,0,0,0,0,0,18,438
"5305","GEORGIA","RINCON",18,0,0,0,0,0,0,18,438
"5306","MARYLAND","FREDERICK",942,41,89,0,35,0,0,1107,438
"5307","MINNESOTA","MANKATO",175,4,8,0,11,0,0,198,438
"5308","MASSACHUSETTS","ATHOL",21,1,1,0,0,0,0,23,437.5
"5309","MASSACHUSETTS","LONGMEADOW",17,2,3,0,1,0,0,23,437.5
"5310","MASSACHUSETTS","MIDDLEBORO",22,0,1,0,0,0,0,23,437.5
"5311","MASSACHUSETTS","MIDDLETON",20,0,3,0,0,0,0,23,437.5
"5312","ILLINOIS","",3,1,0,0,0,0,0,4,437
"5313","ILLINOIS","ASHTON",4,0,0,0,0,0,0,4,437
"5314","ILLINOIS","BUFALLOW GROVE",2,1,1,0,0,0,0,4,437
"5315","ILLINOIS","CARMEL",2,1,1,0,0,0,0,4,437
"5316","ILLINOIS","CARTERVILLE",4,0,0,0,0,0,0,4,437
"5317","ILLINOIS","CHICAGO IL",4,0,0,0,0,0,0,4,437
"5318","ILLINOIS","DOWNERS",4,0,0,0,0,0,0,4,437
"5319","ILLINOIS","EAST CHICAGO",4,0,0,0,0,0,0,4,437
"5320","ILLINOIS","EQUALITY",3,0,1,0,0,0,0,4,437
"5321","ILLINOIS","EVANSVILLE",4,0,0,0,0,0,0,4,437
"5322","ILLINOIS","FAIRFIELD",3,0,1,0,0,0,0,4,437
"5323","ILLINOIS","GERMANTOWN HILLS",4,0,0,0,0,0,0,4,437
"5324","ILLINOIS","GLEN CARBON",4,0,0,0,0,0,0,4,437
"5325","ILLINOIS","GRIDLEY",3,0,1,0,0,0,0,4,437
"5326","ILLINOIS","JUSTICE",3,0,0,0,1,0,0,4,437
"5327","ILLINOIS","LAKEWOOD",2,0,0,0,2,0,0,4,437
"5328","ILLINOIS","LASALLE",4,0,0,0,0,0,0,4,437
"5329","ILLINOIS","MADISON",2,0,0,0,2,0,0,4,437
"5330","ILLINOIS","MCLEAN",2,2,0,0,0,0,0,4,437
"5331","ILLINOIS","PINCKNEYVILLE",4,0,0,0,0,0,0,4,437
"5332","ILLINOIS","PLYMOUTH MEETING",4,0,0,0,0,0,0,4,437
"5333","ILLINOIS","PROPHETSTOWN",4,0,0,0,0,0,0,4,437
"5334","ILLINOIS","RIVERDALE",3,0,1,0,0,0,0,4,437
"5335","ILLINOIS","RIVERSIDE",2,0,1,0,1,0,0,4,437
"5336","ILLINOIS","SUITE 100",2,1,0,0,1,0,0,4,437
"5337","ILLINOIS","SUITE 312",4,0,0,0,0,0,0,4,437
"5338","ILLINOIS","SUITE 500",4,0,0,0,0,0,0,4,437
"5339","ILLINOIS","SULLIVAN",3,1,0,0,0,0,0,4,437
"5340","ILLINOIS","SWANSEA",3,0,0,0,1,0,0,4,437
"5341","ILLINOIS","TAMPA",1,1,1,0,1,0,0,4,437
"5342","ILLINOIS","TOLUCA",4,0,0,0,0,0,0,4,437
"5343","MARYLAND","WINDSOR MILL",863,22,39,0,15,0,0,939,437
"5344","MINNESOTA","CHANHASSEN",164,3,24,0,5,0,0,196,437
"5345","OHIO","CHARDON",10,2,1,0,4,0,0,17,437
"5346","OHIO","EATON",14,1,1,0,1,0,0,17,437
"5347","OHIO","MACEDONIA",14,0,0,0,3,0,0,17,437
"5348","OHIO","NORTH RIDGEVILLE",16,1,0,0,0,0,0,17,437
"5349","OHIO","XENIA",12,1,0,0,4,0,0,17,437
"5350","TEXAS","#46340 TYLER TX MSA",1,0,1,0,0,0,0,2,437
"5351","TEXAS","2400 GROVE BLVD",1,0,0,0,1,0,0,2,437
"5352","TEXAS","5001 EL PASO DRIVE",1,0,1,0,0,0,0,2,437
"5353","TEXAS","75075",1,0,1,0,0,0,0,2,437
"5354","TEXAS","75235",2,0,0,0,0,0,0,2,437
"5355","TEXAS","7800 N DALLAS PARKWAY",2,0,0,0,0,0,0,2,437
"5356","TEXAS","AGUA DULCE",1,1,0,0,0,0,0,2,437
"5357","TEXAS","ALAMO",2,0,0,0,0,0,0,2,437
"5358","TEXAS","ALLENTOWN",1,1,0,0,0,0,0,2,437
"5359","TEXAS","ANCHORAGE",2,0,0,0,0,0,0,2,437
"5360","TEXAS","ANDERSON",1,0,0,0,1,0,0,2,437
"5361","TEXAS","ARCHER CITY",1,1,0,0,0,0,0,2,437
"5362","TEXAS","ARGYLE",2,0,0,0,0,0,0,2,437
"5363","TEXAS","ARTESIA WELLS",2,0,0,0,0,0,0,2,437
"5364","TEXAS","ASHERTON",2,0,0,0,0,0,0,2,437
"5365","TEXAS","ASHFORD",1,1,0,0,0,0,0,2,437
"5366","TEXAS","BARTLETT",2,0,0,0,0,0,0,2,437
"5367","TEXAS","BARTONVILLE",2,0,0,0,0,0,0,2,437
"5368","TEXAS","BENTONVILLE",2,0,0,0,0,0,0,2,437
"5369","TEXAS","BIG SANDY",1,0,1,0,0,0,0,2,437
"5370","TEXAS","BIRMINGHAM",2,0,0,0,0,0,0,2,437
"5371","TEXAS","BOTHELL",0,2,0,0,0,0,0,2,437
"5372","TEXAS","BRACKETTVILLE",2,0,0,0,0,0,0,2,437
"5373","TEXAS","BREMOND",2,0,0,0,0,0,0,2,437
"5374","TEXAS","BROWNSVILLE CITY",2,0,0,0,0,0,0,2,437
"5375","TEXAS","BUFFALO",2,0,0,0,0,0,0,2,437
"5376","TEXAS","BURKBURNETT",2,0,0,0,0,0,0,2,437
"5377","TEXAS","CACTUS",2,0,0,0,0,0,0,2,437
"5378","TEXAS","CAMBRIDGE",1,0,1,0,0,0,0,2,437
"5379","TEXAS","CAMDEN",2,0,0,0,0,0,0,2,437
"5380","TEXAS","CAROLLTON",1,1,0,0,0,0,0,2,437
"5381","TEXAS","CEDAR",2,0,0,0,0,0,0,2,437
"5382","TEXAS","CLEMVILLE",1,1,0,0,0,0,0,2,437
"5383","TEXAS","COLLIERVILLE",0,1,1,0,0,0,0,2,437
"5384","TEXAS","COLORADO SPRINGS",2,0,0,0,0,0,0,2,437
"5385","TEXAS","COOKVILLE",1,0,0,0,1,0,0,2,437
"5386","TEXAS","COSTA MESA",2,0,0,0,0,0,0,2,437
"5387","TEXAS","DALLAS-PLANO-IRVING",2,0,0,0,0,0,0,2,437
"5388","TEXAS","DALLAS-PLANO-IRVING TX METRO",2,0,0,0,0,0,0,2,437
"5389","TEXAS","DALLAS FT. WORTH",2,0,0,0,0,0,0,2,437
"5390","TEXAS","DALLAS/FORT WORTH AI",2,0,0,0,0,0,0,2,437
"5391","TEXAS","DE LEON",2,0,0,0,0,0,0,2,437
"5392","TEXAS","DR. RICHARDSON",1,0,1,0,0,0,0,2,437
"5393","TEXAS","DRIVE AUSTIN ",1,0,1,0,0,0,0,2,437
"5394","TEXAS","EL SEGUNDO",0,1,0,0,1,0,0,2,437
"5395","TEXAS","ELDORADO",2,0,0,0,0,0,0,2,437
"5396","TEXAS","ELSA",2,0,0,0,0,0,0,2,437
"5397","TEXAS","FARMINGTON HILLS",2,0,0,0,0,0,0,2,437
"5398","TEXAS","FARWELL",1,0,0,0,1,0,0,2,437
"5399","TEXAS","FORTHWORTH",1,0,1,0,0,0,0,2,437
"5400","TEXAS","FOSTER CITY",2,0,0,0,0,0,0,2,437
"5401","TEXAS","GOLDSMITH",1,0,1,0,0,0,0,2,437
"5402","TEXAS","HARTFORD",1,1,0,0,0,0,0,2,437
"5403","TEXAS","HAWKINS",2,0,0,0,0,0,0,2,437
"5404","TEXAS","HERMITAGE",1,0,0,0,1,0,0,2,437
"5405","TEXAS","HICO",2,0,0,0,0,0,0,2,437
"5406","TEXAS","HOFFMAN ESTATES",2,0,0,0,0,0,0,2,437
"5407","TEXAS","HORSESHOE BAY",1,0,1,0,0,0,0,2,437
"5408","TEXAS","HOUSTON TX",2,0,0,0,0,0,0,2,437
"5409","TEXAS","HUFFMAN",1,0,0,0,1,0,0,2,437
"5410","TEXAS","HUTCHINS",2,0,0,0,0,0,0,2,437
"5411","TEXAS","INDIANAPOLIS",0,1,1,0,0,0,0,2,437
"5412","TEXAS","INGRAM",2,0,0,0,0,0,0,2,437
"5413","TEXAS","IRVING DALLAS",2,0,0,0,0,0,0,2,437
"5414","TEXAS","ITASCA",1,0,0,0,1,0,0,2,437
"5415","TEXAS","JBSA LACKLAND",1,1,0,0,0,0,0,2,437
"5416","TEXAS","JOURDANTON",2,0,0,0,0,0,0,2,437
"5417","TEXAS","KEW GARDEN",1,0,1,0,0,0,0,2,437
"5418","TEXAS","KING OF PRUSSIA",1,0,1,0,0,0,0,2,437
"5419","TEXAS","KLEIN",2,0,0,0,0,0,0,2,437
"5420","TEXAS","LAGO VISTA",2,0,0,0,0,0,0,2,437
"5421","TEXAS","LINN",2,0,0,0,0,0,0,2,437
"5422","TEXAS","LIVERPOOL",1,0,0,0,1,0,0,2,437
"5423","TEXAS","LULING",2,0,0,0,0,0,0,2,437
"5424","TEXAS","MADISONVILLE",1,0,1,0,0,0,0,2,437
"5425","TEXAS","MARLIN",2,0,0,0,0,0,0,2,437
"5426","TEXAS","MCDONALD OBSERVATORY",1,0,1,0,0,0,0,2,437
"5427","TEXAS","MEDINA",1,0,0,0,1,0,0,2,437
"5428","TEXAS","MELISSA",1,0,0,0,1,0,0,2,437
"5429","TEXAS","MELVILLE",1,0,1,0,0,0,0,2,437
"5430","TEXAS","MINNEAPOLIS",2,0,0,0,0,0,0,2,437
"5431","TEXAS","NA",1,1,0,0,0,0,0,2,437
"5432","TEXAS","NAPLES",2,0,0,0,0,0,0,2,437
"5433","TEXAS","NEWTOWN SQUARE",2,0,0,0,0,0,0,2,437
"5434","TEXAS","NILES",2,0,0,0,0,0,0,2,437
"5435","TEXAS","NORTH FORT WORTH",2,0,0,0,0,0,0,2,437
"5436","TEXAS","OAK RIDGE",1,0,0,0,1,0,0,2,437
"5437","TEXAS","OMAHA",2,0,0,0,0,0,0,2,437
"5438","TEXAS","OZONA",2,0,0,0,0,0,0,2,437
"5439","TEXAS","PINEHURST",2,0,0,0,0,0,0,2,437
"5440","TEXAS","PLANO TX",1,0,0,0,1,0,0,2,437
"5441","TEXAS","POST",2,0,0,0,0,0,0,2,437
"5442","TEXAS","POTEET",2,0,0,0,0,0,0,2,437
"5443","TEXAS","QUITMAN",2,0,0,0,0,0,0,2,437
"5444","TEXAS","REDMOND",2,0,0,0,0,0,0,2,437
"5445","TEXAS","REDWOOD CITY",2,0,0,0,0,0,0,2,437
"5446","TEXAS","RIO VISTA",1,0,1,0,0,0,0,2,437
"5447","TEXAS","ROLLINGWOOD",2,0,0,0,0,0,0,2,437
"5448","TEXAS","ROSCOE",2,0,0,0,0,0,0,2,437
"5449","TEXAS","RUSK",1,0,0,0,1,0,0,2,437
"5450","TEXAS","SAN ANOTNIO",2,0,0,0,0,0,0,2,437
"5451","TEXAS","SAN SABA",2,0,0,0,0,0,0,2,437
"5452","TEXAS","SANTO",2,0,0,0,0,0,0,2,437
"5453","TEXAS","SCURRY",1,0,0,0,1,0,0,2,437
"5454","TEXAS","SHAVANO PARK",2,0,0,0,0,0,0,2,437
"5455","TEXAS","SHEPHERD",2,0,0,0,0,0,0,2,437
"5456","TEXAS","SILVERTON",2,0,0,0,0,0,0,2,437
"5457","TEXAS","SLATON",2,0,0,0,0,0,0,2,437
"5458","TEXAS","SMYRNA",2,0,0,0,0,0,0,2,437
"5459","TEXAS","SOUR LAKE",1,1,0,0,0,0,0,2,437
"5460","TEXAS","SOUTH ALLEN",2,0,0,0,0,0,0,2,437
"5461","TEXAS","ST HOUSTON",1,1,0,0,0,0,0,2,437
"5462","TEXAS","SUITE 1000",2,0,0,0,0,0,0,2,437
"5463","TEXAS","TARRANT",2,0,0,0,0,0,0,2,437
"5464","TEXAS","TEMPLE TERRACE",2,0,0,0,0,0,0,2,437
"5465","TEXAS","TROY",2,0,0,0,0,0,0,2,437
"5466","TEXAS","TUCSON",2,0,0,0,0,0,0,2,437
"5467","TEXAS","TUSCOLA",2,0,0,0,0,0,0,2,437
"5468","TEXAS","WASHINGTON",2,0,0,0,0,0,0,2,437
"5469","TEXAS","WELASCO",2,0,0,0,0,0,0,2,437
"5470","TEXAS","WELLINGTON",2,0,0,0,0,0,0,2,437
"5471","TEXAS","WEST TAMPA",1,0,0,0,1,0,0,2,437
"5472","TEXAS","WILMINGTON",2,0,0,0,0,0,0,2,437
"5473","TEXAS","WOODCLIFF LAKE",1,0,1,0,0,0,0,2,437
"5474","TEXAS","YOAKUM",2,0,0,0,0,0,0,2,437
"5475","VIRGINIA","BRISTOL",24,1,0,0,1,0,0,26,437
"5476","VIRGINIA","HOPEWELL",23,1,2,0,0,0,0,26,437
"5477","VIRGINIA","WAVERLY",19,0,1,0,6,0,0,26,437
"5478","MARYLAND","BOWIE",600,69,62,0,24,0,0,755,436
"5479","MINNESOTA","WYOMING",168,13,8,0,1,0,0,190,436
"5480","GEORGIA","BARNESVILLE",13,0,1,0,3,0,0,17,435
"5481","GEORGIA","CLEVELAND",14,0,2,0,1,0,0,17,435
"5482","GEORGIA","ELBERTON",13,0,0,0,4,0,0,17,435
"5483","MARYLAND","HANOVER",615,22,80,0,21,0,0,738,435
"5484","MASSACHUSETTS","LYNNFIELD",14,1,4,0,2,0,0,21,435
"5485","MINNESOTA","CHASKA",163,6,13,0,2,0,0,184,435
"5486","VIRGINIA","ABINGDON",19,1,0,0,5,0,0,25,435
"5487","MARYLAND","ANNAPOLIS",601,30,31,0,55,0,0,717,434
"5488","MINNESOTA","MAPLE GROVE",157,4,7,0,13,0,0,181,434
"5489","MASSACHUSETTS","MARLBORO",19,0,1,0,0,0,0,20,433.5
"5490","MASSACHUSETTS","PEMBROKE",16,0,1,0,3,0,0,20,433.5
"5491","MARYLAND","HUNT VALLEY",633,24,39,0,13,0,0,709,433
"5492","MINNESOTA","MENDOTA HEIGHTS",149,10,14,0,7,0,0,180,432.5
"5493","MINNESOTA","WINONA",169,1,2,0,8,0,0,180,432.5
"5494","VIRGINIA","BURKE",17,1,2,0,3,0,0,23,432.5
"5495","VIRGINIA","CHESTERFIELD",21,0,1,0,1,0,0,23,432.5
"5496","VIRGINIA","FLOYD",17,0,5,0,1,0,0,23,432.5
"5497","VIRGINIA","LANSDOWNE",14,2,0,0,7,0,0,23,432.5
"5498","MARYLAND","GREENBELT",453,8,130,0,25,0,0,616,432
"5499","GEORGIA","BAINBRIDGE",13,0,3,0,0,0,0,16,431.5
"5500","GEORGIA","BLAIRSVILLE",15,0,1,0,0,0,0,16,431.5
"5501","GEORGIA","LYONS",13,0,3,0,0,0,0,16,431.5
"5502","GEORGIA","SWAINSBORO",14,0,0,0,2,0,0,16,431.5
"5503","NORTH CAROLINA","BROWNS SUMMIT",11,0,0,0,0,0,0,11,431.5
"5504","NORTH CAROLINA","JAMESTOWN",10,0,1,0,0,0,0,11,431.5
"5505","NORTH CAROLINA","MADISON",9,0,1,0,1,0,0,11,431.5
"5506","NORTH CAROLINA","NORTH CAROLINA",7,0,3,0,1,0,0,11,431.5
"5507","NORTH CAROLINA","TRIANGLE",9,1,1,0,0,0,0,11,431.5
"5508","NORTH CAROLINA","TROUTMAN",9,1,1,0,0,0,0,11,431.5
"5509","MARYLAND","HAGERSTOWN",496,15,14,0,18,0,0,543,431
"5510","MASSACHUSETTS","DUDLEY",12,3,2,0,2,0,0,19,431
"5511","MASSACHUSETTS","EASTON",15,0,1,0,3,0,0,19,431
"5512","MASSACHUSETTS","MARBLEHEAD",13,1,1,0,4,0,0,19,431
"5513","MINNESOTA","ST LOUIS PARK",146,1,7,0,1,0,0,155,431
"5514","OHIO","BUCYRUS",12,0,2,0,2,0,0,16,431
"5515","OHIO","CELINA",13,1,1,0,1,0,0,16,431
"5516","OHIO","CIRCLEVILLE",13,0,3,0,0,0,0,16,431
"5517","OHIO","GREENVILLE",15,0,1,0,0,0,0,16,431
"5518","OHIO","HIRAM",16,0,0,0,0,0,0,16,431
"5519","OHIO","OHIO",8,3,3,0,2,0,0,16,431
"5520","OHIO","UNIVERSITY HEIGHTS",13,1,1,0,1,0,0,16,431
"5521","MARYLAND","ELKRIDGE",447,5,12,0,19,0,0,483,430
"5522","MINNESOTA","ST. CLOUD",136,3,10,0,3,0,0,152,430
"5523","FLORIDA","ALTOONA",4,1,1,0,0,0,0,6,429.5
"5524","FLORIDA","BABSON PARK",5,0,1,0,0,0,0,6,429.5
"5525","FLORIDA","BOWLING GREEN",5,1,0,0,0,0,0,6,429.5
"5526","FLORIDA","BROWARD",3,1,1,0,1,0,0,6,429.5
"5527","FLORIDA","CAPE CANAVERAL",5,1,0,0,0,0,0,6,429.5
"5528","FLORIDA","CARROLLTON",6,0,0,0,0,0,0,6,429.5
"5529","FLORIDA","CHARLOTTE",3,2,1,0,0,0,0,6,429.5
"5530","FLORIDA","CRAWFORDVILLE",6,0,0,0,0,0,0,6,429.5
"5531","FLORIDA","CRESCENT CITY",5,1,0,0,0,0,0,6,429.5
"5532","FLORIDA","FISHER ISLAND",3,1,1,0,1,0,0,6,429.5
"5533","FLORIDA","HERNANDO",4,0,0,0,2,0,0,6,429.5
"5534","FLORIDA","HIGH SPRINGS",5,0,0,0,1,0,0,6,429.5
"5535","FLORIDA","LAKE BUTLER",5,1,0,0,0,0,0,6,429.5
"5536","FLORIDA","LAUDERDALE BY THE SEA",5,0,0,0,1,0,0,6,429.5
"5537","FLORIDA","N/A",2,0,0,0,4,0,0,6,429.5
"5538","FLORIDA","NORTH BAY VLG",2,1,0,0,3,0,0,6,429.5
"5539","FLORIDA","PORT EVERGLADES",6,0,0,0,0,0,0,6,429.5
"5540","FLORIDA","SAINT JOHNS",4,1,1,0,0,0,0,6,429.5
"5541","FLORIDA","SOUTH BAY",6,0,0,0,0,0,0,6,429.5
"5542","FLORIDA","ST. LUCIE",6,0,0,0,0,0,0,6,429.5
"5543","FLORIDA","SUN CITY",4,1,0,0,1,0,0,6,429.5
"5544","FLORIDA","UNIVERSITY PARK",4,0,1,0,1,0,0,6,429.5
"5545","VIRGINIA","KING GEORGE",16,2,1,0,2,0,0,21,429.5
"5546","VIRGINIA","TAPPAHANNOCK",19,0,0,0,2,0,0,21,429.5
"5547","MICHIGAN","BEAVERTON",4,0,2,0,0,0,0,6,429
"5548","MICHIGAN","BLOOMINGTON",6,0,0,0,0,0,0,6,429
"5549","MICHIGAN","CHAMPION",5,0,0,0,1,0,0,6,429
"5550","MICHIGAN","EAST TAWAS",6,0,0,0,0,0,0,6,429
